symbol;yahoo finance
SAIA;https://query1.finance.yahoo.com/v7/finance/download/SAIA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SALM;https://query1.finance.yahoo.com/v7/finance/download/SALM?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SAL;https://query1.finance.yahoo.com/v7/finance/download/SAL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SAFM;https://query1.finance.yahoo.com/v7/finance/download/SAFM?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SASR;https://query1.finance.yahoo.com/v7/finance/download/SASR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGMO;https://query1.finance.yahoo.com/v7/finance/download/SGMO?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SANM;https://query1.finance.yahoo.com/v7/finance/download/SANM?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
GCVRZ;https://query1.finance.yahoo.com/v7/finance/download/GCVRZ?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SPNS;https://query1.finance.yahoo.com/v7/finance/download/SPNS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SRPT;https://query1.finance.yahoo.com/v7/finance/download/SRPT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SVRA;https://query1.finance.yahoo.com/v7/finance/download/SVRA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SBFG;https://query1.finance.yahoo.com/v7/finance/download/SBFG?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SBFGP;https://query1.finance.yahoo.com/v7/finance/download/SBFGP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SBBX;https://query1.finance.yahoo.com/v7/finance/download/SBBX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SBAC;https://query1.finance.yahoo.com/v7/finance/download/SBAC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SCSC;https://query1.finance.yahoo.com/v7/finance/download/SCSC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SMIT;https://query1.finance.yahoo.com/v7/finance/download/SMIT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SCHN;https://query1.finance.yahoo.com/v7/finance/download/SCHN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SRRK;https://query1.finance.yahoo.com/v7/finance/download/SRRK?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SCHL;https://query1.finance.yahoo.com/v7/finance/download/SCHL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGMS;https://query1.finance.yahoo.com/v7/finance/download/SGMS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SCPH;https://query1.finance.yahoo.com/v7/finance/download/SCPH?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SCYX;https://query1.finance.yahoo.com/v7/finance/download/SCYX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SEAC;https://query1.finance.yahoo.com/v7/finance/download/SEAC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SBCF;https://query1.finance.yahoo.com/v7/finance/download/SBCF?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
STX;https://query1.finance.yahoo.com/v7/finance/download/STX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHIP;https://query1.finance.yahoo.com/v7/finance/download/SHIP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHIPW;https://query1.finance.yahoo.com/v7/finance/download/SHIPW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHLD;https://query1.finance.yahoo.com/v7/finance/download/SHLD?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHLDW;https://query1.finance.yahoo.com/v7/finance/download/SHLDW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHOS;https://query1.finance.yahoo.com/v7/finance/download/SHOS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SPNE;https://query1.finance.yahoo.com/v7/finance/download/SPNE?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGEN;https://query1.finance.yahoo.com/v7/finance/download/SGEN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
EYES;https://query1.finance.yahoo.com/v7/finance/download/EYES?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
EYESW;https://query1.finance.yahoo.com/v7/finance/download/EYESW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SECO;https://query1.finance.yahoo.com/v7/finance/download/SECO?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SCWX;https://query1.finance.yahoo.com/v7/finance/download/SCWX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SNFCA;https://query1.finance.yahoo.com/v7/finance/download/SNFCA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SEIC;https://query1.finance.yahoo.com/v7/finance/download/SEIC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SLCT;https://query1.finance.yahoo.com/v7/finance/download/SLCT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIR;https://query1.finance.yahoo.com/v7/finance/download/SIR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SELB;https://query1.finance.yahoo.com/v7/finance/download/SELB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIGI;https://query1.finance.yahoo.com/v7/finance/download/SIGI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SLS;https://query1.finance.yahoo.com/v7/finance/download/SLS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
LEDS;https://query1.finance.yahoo.com/v7/finance/download/LEDS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SMTC;https://query1.finance.yahoo.com/v7/finance/download/SMTC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SENEA;https://query1.finance.yahoo.com/v7/finance/download/SENEA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SENEB;https://query1.finance.yahoo.com/v7/finance/download/SENEB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SNES;https://query1.finance.yahoo.com/v7/finance/download/SNES?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SNH;https://query1.finance.yahoo.com/v7/finance/download/SNH?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SNHNI;https://query1.finance.yahoo.com/v7/finance/download/SNHNI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SNHNL;https://query1.finance.yahoo.com/v7/finance/download/SNHNL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
AIHS;https://query1.finance.yahoo.com/v7/finance/download/AIHS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SNMX;https://query1.finance.yahoo.com/v7/finance/download/SNMX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SRTS;https://query1.finance.yahoo.com/v7/finance/download/SRTS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SRTSW;https://query1.finance.yahoo.com/v7/finance/download/SRTSW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
STNL;https://query1.finance.yahoo.com/v7/finance/download/STNL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
STNLU;https://query1.finance.yahoo.com/v7/finance/download/STNLU?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
STNLW;https://query1.finance.yahoo.com/v7/finance/download/STNLW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SQBG;https://query1.finance.yahoo.com/v7/finance/download/SQBG?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
MCRB;https://query1.finance.yahoo.com/v7/finance/download/MCRB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SREV;https://query1.finance.yahoo.com/v7/finance/download/SREV?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SFBS;https://query1.finance.yahoo.com/v7/finance/download/SFBS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SESN;https://query1.finance.yahoo.com/v7/finance/download/SESN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SSC;https://query1.finance.yahoo.com/v7/finance/download/SSC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SVBI;https://query1.finance.yahoo.com/v7/finance/download/SVBI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGBX;https://query1.finance.yahoo.com/v7/finance/download/SGBX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGOC;https://query1.finance.yahoo.com/v7/finance/download/SGOC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SEII;https://query1.finance.yahoo.com/v7/finance/download/SEII?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SMED;https://query1.finance.yahoo.com/v7/finance/download/SMED?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHSP;https://query1.finance.yahoo.com/v7/finance/download/SHSP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHEN;https://query1.finance.yahoo.com/v7/finance/download/SHEN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
PIXY;https://query1.finance.yahoo.com/v7/finance/download/PIXY?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHLO;https://query1.finance.yahoo.com/v7/finance/download/SHLO?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
TYHT;https://query1.finance.yahoo.com/v7/finance/download/TYHT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHPG;https://query1.finance.yahoo.com/v7/finance/download/SHPG?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SCVL;https://query1.finance.yahoo.com/v7/finance/download/SCVL?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SHBI;https://query1.finance.yahoo.com/v7/finance/download/SHBI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SSTI;https://query1.finance.yahoo.com/v7/finance/download/SSTI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SFLY;https://query1.finance.yahoo.com/v7/finance/download/SFLY?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIFI;https://query1.finance.yahoo.com/v7/finance/download/SIFI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIEB;https://query1.finance.yahoo.com/v7/finance/download/SIEB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SNNA;https://query1.finance.yahoo.com/v7/finance/download/SNNA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIEN;https://query1.finance.yahoo.com/v7/finance/download/SIEN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
BSRR;https://query1.finance.yahoo.com/v7/finance/download/BSRR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SRRA;https://query1.finance.yahoo.com/v7/finance/download/SRRA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SWIR;https://query1.finance.yahoo.com/v7/finance/download/SWIR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIFY;https://query1.finance.yahoo.com/v7/finance/download/SIFY?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIGA;https://query1.finance.yahoo.com/v7/finance/download/SIGA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIGM;https://query1.finance.yahoo.com/v7/finance/download/SIGM?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGLB;https://query1.finance.yahoo.com/v7/finance/download/SGLB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGLBW;https://query1.finance.yahoo.com/v7/finance/download/SGLBW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGMA;https://query1.finance.yahoo.com/v7/finance/download/SGMA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SBNY;https://query1.finance.yahoo.com/v7/finance/download/SBNY?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SBNYW;https://query1.finance.yahoo.com/v7/finance/download/SBNYW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SLGN;https://query1.finance.yahoo.com/v7/finance/download/SLGN?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SILC;https://query1.finance.yahoo.com/v7/finance/download/SILC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SLAB;https://query1.finance.yahoo.com/v7/finance/download/SLAB?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIMO;https://query1.finance.yahoo.com/v7/finance/download/SIMO?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SAMG;https://query1.finance.yahoo.com/v7/finance/download/SAMG?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SSNT;https://query1.finance.yahoo.com/v7/finance/download/SSNT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SFNC;https://query1.finance.yahoo.com/v7/finance/download/SFNC?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SLP;https://query1.finance.yahoo.com/v7/finance/download/SLP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SINA;https://query1.finance.yahoo.com/v7/finance/download/SINA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SBGI;https://query1.finance.yahoo.com/v7/finance/download/SBGI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SINO;https://query1.finance.yahoo.com/v7/finance/download/SINO?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SVA;https://query1.finance.yahoo.com/v7/finance/download/SVA?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SIRI;https://query1.finance.yahoo.com/v7/finance/download/SIRI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SITO;https://query1.finance.yahoo.com/v7/finance/download/SITO?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SKYS;https://query1.finance.yahoo.com/v7/finance/download/SKYS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SKYW;https://query1.finance.yahoo.com/v7/finance/download/SKYW?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SWKS;https://query1.finance.yahoo.com/v7/finance/download/SWKS?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SNBR;https://query1.finance.yahoo.com/v7/finance/download/SNBR?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SLM;https://query1.finance.yahoo.com/v7/finance/download/SLM?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SLMBP;https://query1.finance.yahoo.com/v7/finance/download/SLMBP?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SGH;https://query1.finance.yahoo.com/v7/finance/download/SGH?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SND;https://query1.finance.yahoo.com/v7/finance/download/SND?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SMBK;https://query1.finance.yahoo.com/v7/finance/download/SMBK?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SMSI;https://query1.finance.yahoo.com/v7/finance/download/SMSI?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SMTX;https://query1.finance.yahoo.com/v7/finance/download/SMTX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SRAX;https://query1.finance.yahoo.com/v7/finance/download/SRAX?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
SCKT;https://query1.finance.yahoo.com/v7/finance/download/SCKT?period1=1357016400&period2=1530421200&interval=1d&events=history&crumb=Vr35aU1Xmct
